Customer ID,Age,Gender,Years at address,Employment status,Country,Current debt,Postcode,Income,Own home,CCJs,Loan amount,Outcome
705922,43,F,7,Unemployed,UK,0,CF15 8DB,54500,Rent,0,45514,Defaulted
744639,32,M,13,Self Employed,UK,3560,CO7 9NA,33500,Mortgage,3,1412,Defaulted
774702,25,F,3,Employed,UK,8960,DE56 2TJ,47500,Rent,0,20474,Defaulted
949183,36,M,9,Self Employed,UK,2650,EH10 5HJ,26500,Own,1,22587,Paid
586561,24,M,1,Employed,UK,360,EX12 2PB,46500,Own,3,38858,Paid
747564,57,M,10,Unemployed,UK,2890,EX34 9SU,34500,Mortgage,0,28122,Paid
839658,57,F,10,Self Employed,UK,3050,G20 6AW,53500,Own,1,4928,Defaulted
926683,37,F,18,Self Employed,UK,2030,G78 1HB,53000,Own,0,45449,Paid
813573,23,F,1,Unemployed,UK,1120,GL3 2JJ,46000,Mortgage,2,27691,Paid
679729,30,M,6,Employed,UK,6340,GL5 5JJ,38000,Own,3,29708,Paid
748905,80,M,32,Self Employed,UK,7690,GL6 6YE,26500,Own,0,25334,Paid
732148,38,F,7,Employed,UK,2990,GU26 6ER,53500,Own,0,52614,Paid
766673,73,F,4,Unemployed,UK,1300,GY5 7HY,45000,Own,0,19892,Defaulted
791044,26,M,7,Unemployed,UK,1780,HA9 9NL,49000,Own,0,14086,Paid
827479,69,F,32,Self Employed,UK,430,HG4 2TE,50000,Own,0,15183,Paid
837089,80,F,37,Self Employed,UK,1450,IM2 3HL,8500,Own,1,740,Paid
1104013,78,M,35,Employed,UK,30,IM7 4AD,28500,Own,1,7982,Paid
1105327,59,F,38,Unemployed,UK,0,IM8 1LX,16500,Own,2,3293,Paid
1068385,49,M,20,Self Employed,UK,7450,IP26 5EF,42000,Own,0,41275,Paid
623713,61,M,19,Self Employed,UK,9100,IP6 8PD,27000,Rent,0,4917,Paid
635833,69,M,32,Self Employed,UK,2700,JE2 7QB,41500,Own,1,27664,Paid
878894,17,F,1,Self Employed,UK,6330,JE3 2FL,37000,Own,0,34355,Paid
765515,29,M,5,Self Employed,UK,630,LD1 5NP,28500,Mortgage,0,4685,Paid
675706,89,M,44,Unemployed,UK,3030,LE2 4FD,54500,Mortgage,3,12095,Defaulted
1036017,33,M,10,Self Employed,UK,140,LN8 3FB,48000,Mortgage,1,34162,Defaulted
775051,63,M,1,Unemployed,UK,9050,LS27 0NY,27500,Rent,3,2700,Defaulted
586685,64,F,15,Unemployed,UK,1680,LS29 0QX,47000,Mortgage,0,9852,Paid
667333,85,F,8,Unemployed,UK,960,NE3 5NL,28500,Own,0,17614,Paid
659629,66,F,48,Employed,UK,2800,NR24 2RL,28500,Mortgage,0,1824,Defaulted
748227,17,F,1,Self Employed,UK,8960,NR32 2PX,53500,Mortgage,3,29851,Defaulted
661346,20,N,2,Self Employed,UK,1970,NW6 3DG,43500,Mortgage,0,21577,Defaulted
836084,34,F,12,Self Employed,UK,4290,PE19 6UA,46500,Own,0,9731,Paid
1050534,83,F,6,Self Employed,UK,1660,PE28 9HS,51000,Mortgage,0,32494,Paid
610945,44,F,13,Unemployed,UK,4980,PE30 1DB,51500,Mortgage,3,26694,Defaulted
1065383,22,F,5,Self Employed,UK,410,PH6 2ND,54000,Mortgage,2,23238,Defaulted
602326,54,M,33,Self Employed,UK,2910,PO22 7LJ,38000,Own,1,1304,Paid
1087165,57,M,9,Self Employed,UK,620,PO32 6FE,23000,Own,0,10805,Paid
915546,40,F,14,Self Employed,UK,270,PR8 1JP,44000,Mortgage,1,19351,Paid
1050020,39,M,12,Self Employed,UK,50,RM14 2AE,17000,Own,0,8128,Paid
611043,46,F,2,Employed,UK,1370,SA73 1HA,43000,Mortgage,0,7750,Defaulted
993790,67,F,37,Self Employed,UK,1590,SE28 0BN,38000,Own,1,19438,Paid
919904,43,M,25,Self Employed,UK,1150,SE5 9HG,42500,Own,0,6940,Paid
822367,49,M,30,Employed,UK,2740,SM1 4PF,34500,Mortgage,3,21270,Paid
753862,51,M,31,Unemployed,UK,40,SM4 4EF,54000,Own,0,36942,Paid
781131,51,F,21,Employed,UK,4770,SW14 8RY,34000,Rent,0,2137,Paid
814336,78,M,36,Self Employed,UK,7020,TA15 6XG,49500,Own,2,48566,Defaulted
864602,42,F,12,Self Employed,UK,1300,TF7 5UJ,24500,Own,0,2201,Paid
626098,36,M,10,Employed,UK,180,TN14 6DQ,53500,Mortgage,1,4623,Paid
591505,87,M,59,Employed,UK,470,TN14 7SG,11500,Own,1,6657,Paid
931202,72,M,30,Self Employed,UK,8680,TN16 1TH,14000,Mortgage,1,10197,Defaulted
937689,17,F,1,Self Employed,UK,1840,TN21 0TL,41000,Mortgage,1,8011,Paid
631119,75,M,46,Self Employed,UK,480,TN22 3SR,43500,Own,1,5327,Paid
584719,86,F,11,Unemployed,UK,0,TN26 3HP,46500,Own,1,28529,Defaulted
660649,60,M,28,Self Employed,UK,7950,TS21 3NS,54000,Own,0,42580,Paid
853707,58,M,8,Self Employed,UK,0,TW7 6QD,54000,Own,0,10925,Paid
1020111,24,M,6,Unemployed,UK,7400,TW9 4BZ,40000,Mortgage,0,36288,Paid
665934,76,F,29,Self Employed,UK,4380,UB10 8DT,40000,Own,0,31774,Paid
848677,46,F,19,Unemployed,UK,8240,W5 3XH,18500,Mortgage,0,5857,Defaulted
848349,64,F,10,Self Employed,UK,7890,WA4 6RP,39500,Own,2,37621,Defaulted
959559,70,M,52,Self Employed,UK,420,AB10 6HT,32500,Rent,1,18067,Paid
691212,20,F,1,Unemployed,UK,3100,AB56 1BH,23000,Mortgage,0,3507,Defaulted
758770,79,F,3,Unemployed,UK,2310,AL2 3AT,14000,Own,0,2657,Defaulted
1015506,76,M,41,Employed,UK,5590,AL5 2DN,24000,Rent,2,18252,Defaulted
589294,41,F,12,Self Employed,UK,2160,AL7 4SA,35000,Own,3,23050,Defaulted
645579,72,M,16,Self Employed,UK,2170,B14 6AB,50000,Mortgage,3,21827,Defaulted
593616,87,F,15,Self Employed,UK,450,B29 7JH,51000,Rent,0,39113,Paid
1088454,29,M,2,Retired,UK,550,B72 1LH,40500,Rent,2,22719,Defaulted
860301,45,F,2,Unemployed,UK,180,B97 5YS,54000,Rent,1,36127,Paid
616456,71,F,6,Self Employed,UK,3880,BA1 5EX,37500,Mortgage,0,31668,Paid
1080752,79,F,26,Self Employed,UK,10,BA22 7NT,41500,Own,1,26530,Paid
1024172,28,M,6,Self Employed,UK,570,BD23 1BX,23500,Own,3,6687,Defaulted
813733,66,F,4,Self Employed,UK,230,BD9 4JZ,37500,Mortgage,0,26033,Paid
1015995,69,M,29,Self Employed,UK,1550,BH13 7JR,53500,Rent,0,43534,Paid
1028071,23,M,5,Self Employed,UK,5240,BL1 3LY,36500,Own,1,18730,Paid
567588,53,M,29,Self Employed,UK,2630,BN1 2PS,43000,Own,1,20314,Defaulted
630794,26,M,8,Self Employed,UK,1700,BN1 5GD,35500,Own,1,4347,Paid
1015987,74,M,40,Self Employed,UK,2320,BN2 1QA,50500,Mortgage,2,34375,Defaulted
609264,30,M,4,Employed,UK,3630,BN25 3UL,18000,Rent,0,12513,Defaulted
946922,49,M,17,Self Employed,UK,9810,BN27 1SU,27500,Mortgage,0,14005,Defaulted
805304,63,F,6,Employed,UK,110,BN27 3XG,46500,Own,2,41485,Paid
883117,87,M,6,Employed,UK,740,BN3 1PJ,32000,Own,0,4384,Paid
570682,59,F,18,Unemployed,UK,3420,BN3 3AB,37000,Own,0,36825,Defaulted
1003049,75,F,12,Unemployed,UK,4560,BN44 3LF,21000,Own,1,8726,Paid
901553,71,M,38,Self Employed,UK,1660,BR1 2PL,51000,Own,0,50099,Paid
811754,46,M,11,Unemployed,UK,7310,BR2 0JJ,38500,Own,0,11225,Paid
632114,44,F,22,Unemployed,UK,1230,BR2 0TT,39000,Own,0,11204,Paid
739567,70,M,50,Employed,UK,1280,BR3 3AP,31000,Mortgage,0,6432,Paid
902100,83,F,53,Unemployed,UK,9780,BS16 5RW,9000,Own,2,8351,Defaulted
650086,33,M,8,Self Employed,UK,850,BS21 6TL,52000,Mortgage,0,152,Defaulted
598530,39,F,3,Unemployed,UK,6490,BS40 5HJ,40500,Mortgage,1,6793,Paid
1021660,72,F,27,Self Employed,UK,0,BS6 7XP,45500,Mortgage,3,26704,Defaulted
1003851,29,M,1,Unemployed,UK,2860,BS8 4PH,44500,Mortgage,3,35453,Defaulted
677808,79,M,21,Self Employed,UK,740,BS9 2RQ,52500,Rent,0,30452,Paid
1097688,72,F,13,Unemployed,UK,2640,CA27 0DE,35000,Mortgage,2,20278,Defaulted
917287,29,M,11,Employed,UK,1230,CB2 5HE,41500,Mortgage,3,1515,Defaulted
922047,78,M,56,Self Employed,UK,70,CB6 3AZ,53000,Mortgage,1,8145,Paid
923028,20,F,1,Self Employed,UK,0,CF5 5DN,20000,Own,0,14659,Paid
1017387,47,M,17,Self Employed,UK,710,CF64 3JD,33000,Own,1,30153,Paid
793695,88,M,24,Self Employed,UK,2390,CF64 3JG,25000,Own,2,15286,Defaulted
569978,21,M,2,Self Employed,UK,1210,CH63 3EZ,45500,Rent,1,4196,Paid
574384,22,M,1,Self Employed,UK,0,CH64 9UZ,54000,Mortgage,0,32097,Paid
1082248,82,F,2,Self Employed,UK,330,CM15 8LF,31500,Own,3,11183,Defaulted
628607,80,M,37,Unemployed,UK,3830,CM16 7DZ,16000,Own,0,1785,Paid
987924,38,M,14,Employed,UK,2690,CM3 4BG,54000,Own,0,45634,Paid
967323,56,F,1,Self Employed,UK,7820,CM7 3JU,30000,Own,2,15450,Defaulted
647281,68,F,9,Unemployed,UK,9460,CO10 5NZ,32500,Mortgage,2,12945,Defaulted
764651,82,M,18,Employed,UK,320,CO6 4JL,18500,Mortgage,0,3519,Paid
739989,18,F,1,Unemployed,UK,90,CR8 4DW,40000,Mortgage,0,37003,Defaulted
563863,35,M,10,Unemployed,UK,4140,CT14 7LX,40000,Rent,1,25144,Paid
640166,42,M,2,Unemployed,UK,1940,CT19 4DD,49000,Own,0,34231,Paid
848672,41,F,2,Self Employed,UK,2380,CT21 5HH,38000,Own,2,11769,Defaulted
1004748,82,F,45,Self Employed,UK,2510,CV34 6PT,38500,Rent,3,14592,Defaulted
757704,70,M,11,Self Employed,UK,3850,CV37 6YW,31500,Mortgage,0,8931,Defaulted
1082749,50,M,4,Self Employed,UK,3160,CV37 7EU,36500,Own,1,22473,Paid
1080895,78,F,58,Unemployed,UK,830,CV8 1RJ,31500,Own,3,30069,Defaulted
971656,76,M,5,Self Employed,UK,4180,CW5 5GG,37500,Own,1,23225,Paid
825236,70,M,42,Self Employed,UK,6590,CW6 0DP,31000,Mortgage,0,15605,Paid
575730,43,F,10,Self Employed,UK,3330,DD2 2DY,21000,Own,0,7461,Paid
877906,57,M,22,Self Employed,UK,6550,DD9 6LF,54500,Own,0,520,Paid
684481,67,M,45,Self Employed,UK,830,DE1 2SQ,24000,Own,0,16783,Paid
998494,87,M,34,Unemployed,UK,4500,DG3 4GZ,44000,Own,0,7086,Paid
1075998,37,M,9,Unemployed,UK,6320,DL2 3RS,46500,Own,2,26609,Defaulted
624217,45,F,11,Unemployed,UK,0,DN20 9AX,38000,Rent,1,26773,Paid
768186,28,M,11,Self Employed,UK,9130,DN5 0LJ,42500,Rent,0,33214,Paid
806461,40,M,12,Unemployed,UK,4260,DT10 1DN,47000,Mortgage,1,88,Paid
974471,46,F,21,Unemployed,UK,660,DT11 8HT,41000,Mortgage,0,3197,Paid
1044602,52,M,31,Self Employed,UK,1610,DY8 2JZ,52500,Rent,1,35593,Paid
788133,26,M,7,Self Employed,UK,4060,EH10 4HU,25000,Own,2,10139,Defaulted
591285,36,M,15,Unemployed,UK,120,EH15 2QU,39000,Rent,1,3377,Paid
909712,88,F,17,Employed,UK,490,EH39 4RG,38500,Mortgage,3,31280,Defaulted
736022,20,M,2,Unemployed,UK,40,EH48 2EF,46000,Mortgage,3,11651,Defaulted
929067,23,F,6,Unemployed,UK,1970,EN11 0RH,53000,Own,1,20987,Paid
823783,55,M,19,Self Employed,UK,200,EN2 7DT,44000,Mortgage,0,775,Paid
1070780,73,F,7,Employed,UK,550,EN4 9QA,36500,Mortgage,2,9288,Defaulted
828885,62,M,32,Self Employed,UK,1400,EN5 2PD,33500,Own,2,22320,Paid
1011094,45,F,11,Unemployed,UK,710,EX10 0DU,52500,Own,0,33605,Paid
842533,63,F,39,Employed,UK,110,EX10 0SB,11000,Mortgage,3,6309,Defaulted
709603,56,M,6,Unemployed,UK,2130,EX13 7BN,51000,Own,0,34435,Paid
709763,86,F,43,Employed,UK,1470,EX2 4TR,43000,Own,1,8641,Paid
1035574,85,M,10,Self Employed,UK,6950,EX34 9SA,40000,Own,0,26381,Paid
885195,17,M,1,Self Employed,UK,1070,EX34 9SL,49500,Mortgage,1,42585,Paid
916953,64,F,40,Self Employed,UK,5680,FK10 4QF,26500,Own,2,6566,Defaulted
888578,89,M,47,Unemployed,UK,1870,FK14 7JA,30000,Own,3,11875,Defaulted
882299,83,F,59,Employed,UK,3450,G44 3HA,35500,Mortgage,1,26539,Defaulted
910068,21,M,4,Self Employed,UK,1550,G84 9QX,32000,Mortgage,0,26127,Defaulted
1020780,80,F,37,Self Employed,UK,2120,GL15 6SF,41500,Mortgage,0,22657,Paid
960018,61,F,9,Employed,UK,130,GL20 5BX,25000,Mortgage,1,10269,Defaulted
596114,57,M,23,Unemployed,UK,30,GL20 8NY,42000,Mortgage,0,13920,Paid
690523,64,M,5,Self Employed,UK,5420,GL50 2LL,41000,Mortgage,0,14592,Defaulted
927511,25,F,5,Self Employed,UK,9310,GL51 0GG,27500,Mortgage,0,5958,Defaulted
708056,89,M,71,Employed,UK,3270,GL54 1JU,25000,Own,0,21370,Paid
781188,84,M,22,Self Employed,UK,9900,GL56 0TH,44000,Mortgage,1,21907,Defaulted
702808,43,F,18,Self Employed,UK,8490,GL9 1AQ,33000,Mortgage,0,2158,Defaulted
625376,22,M,5,Unemployed,UK,2200,GU1 2QH,52500,Own,3,47835,Paid
1034281,46,M,23,Self Employed,UK,0,GU15 1RJ,43500,Own,0,23021,Paid
802623,71,F,37,Employed,UK,5700,GU2 7SN,36000,Mortgage,0,9637,Paid
1102460,37,M,5,Employed,UK,6650,GU28 0LA,46500,Own,3,33842,Paid
952096,81,M,22,Unemployed,UK,140,GU51 4SN,14500,Own,0,13391,Paid
1049582,69,F,10,Unemployed,UK,7370,GU6 8PD,45000,Own,0,19960,Paid
673338,28,F,4,Employed,UK,8660,GU7 2DU,13000,Own,1,8651,Defaulted
1089412,25,F,6,Unemployed,UK,570,GU7 2RJ,40000,Mortgage,0,10403,Paid
589806,70,F,48,Employed,UK,4190,HA5 2BG,48000,Mortgage,2,27908,Defaulted
1062832,25,F,1,Employed,UK,450,HD8 0TG,21500,Own,3,16330,Defaulted
978169,65,F,32,Self Employed,UK,2580,HG4 4HY,35000,Mortgage,2,19045,Defaulted
1012563,24,M,1,Unemployed,UK,110,HP14 4PW,38500,Own,1,36221,Paid
964981,41,M,8,Unemployed,UK,300,HP16 0PQ,17500,Own,1,5686,Paid
708404,40,M,19,Self Employed,UK,1860,HP4 1JP,38000,Own,0,37832,Paid
898906,55,M,27,Self Employed,UK,3290,HP6 6RH,51500,Own,0,47067,Paid
759339,17,M,1,Self Employed,UK,4040,HR1 4DX,51500,Own,0,13477,Paid
651222,38,M,18,Self Employed,UK,4730,HR8 1AR,54500,Mortgage,1,15053,Defaulted
768763,67,F,49,Self Employed,UK,7350,HU11 4AH,39000,Own,0,24718,Paid
565540,18,M,1,Self Employed,UK,1450,HU13 0HY,40000,Own,0,2428,Paid
621349,58,F,3,Unemployed,UK,1490,IG9 5SQ,35000,Rent,0,23890,Defaulted
623073,49,M,22,Self Employed,UK,5150,IM1 3LU,37000,Mortgage,0,32243,Paid
845019,64,M,47,Employed,UK,10,IM4 3AZ,46000,Rent,1,19792,Paid
990910,52,F,14,Employed,UK,4840,IM4 7PY,32000,Own,2,3358,Paid
830367,33,M,2,Self Employed,UK,8390,IM7 4EN,25500,Own,2,22685,Paid
980041,38,M,4,Self Employed,UK,1010,IM8 1NF,21000,Own,0,19366,Defaulted
858184,55,F,21,Self Employed,UK,480,IM9 4AG,30000,Own,0,6515,Paid
1054563,75,M,25,Unemployed,UK,7740,IM9 6LR,32000,Own,0,9551,Defaulted
656194,53,F,18,Self Employed,UK,50,IM9 6NE,32000,Own,0,17547,Paid
1082094,50,M,22,Employed,UK,940,IP10 0JU,54500,Mortgage,1,15719,Paid
579152,75,M,46,Unemployed,UK,4970,IP11 7JH,23500,Mortgage,0,10320,Paid
1028402,43,F,7,Unemployed,UK,9430,IP18 6JQ,27000,Own,0,9393,Defaulted
643062,17,M,1,Employed,UK,0,IP28 8DA,54500,Mortgage,0,38853,Defaulted
592495,59,M,4,Unemployed,UK,1210,IP33 3AQ,35500,Own,0,29639,Paid
1073738,89,M,5,Self Employed,UK,1180,IV1 3XH,41000,Own,1,34693,Paid
723904,40,M,3,Unemployed,UK,10,KA2 0HE,36000,Own,2,9543,Defaulted
743744,81,F,57,Self Employed,UK,2020,KA23 9LH,33500,Mortgage,0,15408,Paid
788846,36,M,17,Employed,UK,0,KT10 0ND,6500,Own,0,3069,Paid
1021026,26,M,8,Self Employed,UK,410,KT20 5NB,50500,Own,0,240,Paid
580711,76,M,52,Employed,UK,310,KT9 1AX,49000,Own,3,18115,Paid
1026994,76,F,59,Self Employed,UK,5160,KY12 0JA,10000,Own,1,7829,Paid
747589,29,F,4,Self Employed,UK,2180,L17 6BT,42000,Mortgage,0,35945,Paid
730146,29,M,6,Unemployed,UK,3980,L18 3LW,44000,Own,2,35891,Defaulted
827291,50,M,1,Self Employed,UK,3760,L38 1QD,10000,Own,2,4063,Defaulted
983156,85,M,50,Self Employed,UK,9580,LA23 1JA,37500,Own,0,27079,Paid
1020590,42,M,19,Self Employed,UK,9260,LD3 0UG,180000,Own,0,17846,Paid
813778,78,M,48,Self Employed,UK,2170,LE10 1LB,45000,Own,1,13887,Paid
903090,46,M,9,Self Employed,UK,4470,LE2 3LG,9000,Mortgage,0,2508,Paid
927971,84,F,36,Self Employed,UK,300,LL15 1DF,13000,Own,0,8114,Paid
896802,54,F,14,Unemployed,UK,50,LL40 1LY,40500,Own,1,31086,Paid
566011,62,F,14,Unemployed,UK,1200,LL43 2AR,28500,Rent,0,10357,Paid
965235,62,M,9,Self Employed,UK,3650,LL53 7BG,37000,Own,1,2700,Paid
987631,65,F,15,Self Employed,UK,1640,LL59 5BW,44500,Own,3,19317,Defaulted
1108579,60,N,25,Self Employed,UK,2750,LS29 8QA,32000,Mortgage,0,31577,Paid
912080,36,M,14,Self Employed,UK,2100,ME2 3RS,49000,Rent,0,42154,Paid
1029903,27,F,4,Self Employed,UK,2800,MK18 2LF,30500,Mortgage,1,28950,Paid
567601,48,M,16,Employed,UK,20,ML8 5HJ,27500,Mortgage,0,10290,Defaulted
1105198,74,M,37,Self Employed,UK,3200,N19 3BB,51500,Own,0,21803,Defaulted
671061,17,F,1,Unemployed,UK,9970,N19 4PU,17000,Rent,0,4124,Defaulted
617252,67,F,29,Employed,UK,10,N20 0JZ,22500,Own,0,6250,Paid
923919,40,F,16,Self Employed,UK,6330,N5 2EP,39500,Mortgage,1,27593,Paid
785371,36,F,3,Self Employed,UK,9300,N5 2HB,50500,Mortgage,0,46760,Defaulted
752177,82,M,27,Self Employed,UK,7970,N7 8PR,50000,Mortgage,0,44149,Paid
665277,58,M,18,Unemployed,UK,4890,NE20 9EF,29000,Mortgage,2,22643,Defaulted
1062334,29,M,3,Self Employed,UK,7120,NE26 3BD,33500,Own,3,17113,Defaulted
941392,71,M,36,Self Employed,UK,280,NE3 4XE,30000,Own,0,14000,Paid
833373,37,M,5,Self Employed,UK,140,NE48 3PZ,29500,Own,0,21765,Paid
731933,88,M,18,Self Employed,UK,600,NE61 1TN,25000,Own,1,20245,Paid
798111,17,M,1,Unemployed,UK,1130,NE65 7PQ,36000,Mortgage,1,21240,Paid
1045703,21,F,3,Self Employed,UK,5270,NG14 7DX,37000,Mortgage,1,32165,Paid
1017161,29,F,10,Unemployed,UK,7510,NG23 7SY,52000,Own,1,24605,Paid
570535,33,M,11,Self Employed,UK,780,NN13 5QH,48500,Own,3,34367,Defaulted
588144,25,M,2,Employed,UK,8370,NN7 1LD,22000,Own,2,15288,Defaulted
802796,63,M,12,Self Employed,UK,860,NN7 4NH,23500,Own,1,4520,Defaulted
1074965,54,M,27,Self Employed,UK,170,NR12 8BU,49500,Mortgage,2,7555,Defaulted
828342,89,F,54,Self Employed,UK,9800,NR21 0DN,51000,Rent,1,12184,Defaulted
990986,74,F,33,Unemployed,UK,800,NR34 8BL,40000,Rent,0,12062,Defaulted
734322,51,F,7,Unemployed,UK,620,NR35 2JW,45500,Own,0,18304,Paid
844856,89,F,4,Employed,UK,2900,NW1 7TL,35500,Own,0,25988,Paid
1005670,68,M,44,Employed,UK,6840,NW2 7HH,50500,Mortgage,0,36479,Paid
798160,43,F,13,Self Employed,UK,8620,OX1 5HP,48000,Own,2,2564,Defaulted
1014968,19,F,1,Employed,UK,6830,OX29 8NP,18500,Mortgage,3,8565,Defaulted
964156,85,F,11,Employed,UK,360,OX29 9XB,44000,Own,3,41264,Paid
742226,54,M,12,Unemployed,UK,7620,OX33 1RG,47500,Mortgage,2,17592,Defaulted
791002,33,F,13,Unemployed,UK,800,PA1 2JB,44500,Own,0,14848,Defaulted
715653,59,M,10,Unemployed,UK,4330,PA13 4PF,46000,Own,3,16507,Paid
1097409,76,M,1,Unemployed,UK,0,PA4 9QD,36500,Own,2,4484,Defaulted
1069293,20,M,3,Unemployed,UK,500,PA72 6JW,27000,Mortgage,0,23555,Defaulted
907945,33,M,8,Employed,UK,6500,PE12 7DB,51500,Mortgage,0,22706,Paid
1043604,84,M,28,Employed,UK,6320,PE12 8NS,51500,Mortgage,1,27893,Paid
702148,86,M,13,Unemployed,UK,4660,PE28 9DB,21000,Own,3,8853,Defaulted
1034702,82,M,40,Self Employed,UK,450,PE37 7RB,30500,Rent,1,261,Paid
950029,35,M,12,Self Employed,UK,20,PE9 2QE,46000,Own,0,8176,Paid
809075,61,F,10,Self Employed,UK,1520,PH16 5ED,47000,Own,0,27229,Paid
565627,87,M,25,Self Employed,UK,4630,PH8 0QD,38500,Own,0,11270,Paid
1076918,67,F,36,Self Employed,UK,140,PL1 4QP,17500,Rent,0,10647,Paid
795477,72,M,39,Unemployed,UK,520,PL22 0QQ,24000,Mortgage,0,13680,Paid
990550,18,F,1,Self Employed,UK,9920,PL6 5SR,46000,Own,1,26102,Defaulted
620382,26,F,6,Unemployed,UK,150,PO19 6QJ,18500,Mortgage,3,3156,Defaulted
639579,59,M,26,Unemployed,UK,1930,PO20 8LH,50000,Rent,3,43519,Defaulted
648836,51,F,4,Employed,UK,3750,PO20 9BA,35500,Mortgage,2,10246,Defaulted
754153,85,M,25,Unemployed,UK,0,PO4 0QZ,34000,Own,2,13,Defaulted
985020,41,M,14,Employed,UK,5060,PO9 1AR,33500,Mortgage,0,19432,Paid
1018351,67,F,7,Self Employed,UK,0,PO9 2RH,45000,Mortgage,0,23286,Paid
670023,67,M,31,Self Employed,UK,8980,PR4 2NP,15000,Own,2,10802,Paid
1063079,38,M,11,Self Employed,UK,1600,RG29 1AX,30500,Own,0,27399,Paid
815602,40,F,6,Self Employed,UK,2730,RG31 5JF,15500,Own,1,1017,Paid
634937,43,F,13,Self Employed,UK,3460,RG45 6JY,43000,Own,3,35297,Defaulted
927981,50,M,15,Self Employed,UK,410,RG9 5JN,46000,Rent,0,5593,Paid
1044455,85,M,40,Unemployed,UK,7800,RH16 1SE,11000,Own,3,6675,Defaulted
806165,79,F,15,Employed,UK,510,HG3 1HY,53000,Rent,0,51791,Paid
819914,30,M,4,Self Employed,UK,6560,BT19 1AP,50500,Own,3,17001,Defaulted
963041,87,M,29,Employed,UK,180,GU27 3AW,52500,Mortgage,2,26495,Paid
1097452,88,M,32,Self Employed,UK,9190,BH2 6JS,54500,Rent,2,15536,Defaulted
1090076,79,M,3,Self Employed,UK,3150,CV33 9QF,46500,Own,2,42953,Defaulted
795914,85,F,3,Self Employed,UK,7850,TN13 2NJ,54000,Own,0,4678,Paid
1061406,86,F,45,Unemployed,UK,2950,SW16 4RZ,41000,Own,2,13466,Defaulted
1075394,85,M,560,Self Employed,UK,2160,N12 9AS,45500,Own,1,4963,Paid
713011,27,M,4,Self Employed,UK,760,FY6 0EY,38500,Own,0,16417,Paid
668290,81,M,18,Unemployed,UK,1100,EN5 4PU,53000,Own,3,2664,Defaulted
986670,86,M,69,Unemployed,UK,3110,SA62 6HJ,45500,Own,2,44375,Defaulted
582283,82,M,28,Unemployed,UK,80,BN2 0QU,36500,Mortgage,2,32850,Defaulted
877006,30,M,13,Self Employed,UK,1550,HU18 1QZ,37000,Mortgage,1,3883,Paid
858053,73,F,54,Self Employed,UK,7370,W5 3NH,33500,Own,2,7992,Defaulted
1056304,65,F,6,Employed,UK,0,HD8 9DH,52500,Own,0,26948,Paid
737928,34,F,1,Employed,UK,140,BB5 2LB,37000,Own,0,22947,Paid
915826,19,F,1,Employed,UK,1670,BB7 9SA,44500,Own,0,35609,Defaulted
851859,84,F,24,Self Employed,UK,530,LL15 2NF,53000,Rent,0,34513,Paid
1102868,65,M,1,Self Employed,UK,8790,FK8 2JT,51500,Mortgage,0,23697,Defaulted
1039485,43,F,26,Unemployed,UK,90,IP19 0AT,48000,Own,0,12595,Defaulted
734811,65,M,31,Self Employed,UK,0,SW15 4HL,53500,Rent,1,33423,Paid
848083,24,F,2,Self Employed,UK,2180,IP16 4LT,47000,Mortgage,2,27726,Defaulted
814297,63,M,14,Unemployed,UK,1390,IP33 2QL,50500,Own,0,47406,Paid
972381,70,M,8,Self Employed,UK,1860,BT9 5JX,40500,Mortgage,0,5687,Paid
591587,78,M,26,Self Employed,UK,3200,CM6 3SS,49000,Mortgage,1,35472,Paid
952254,61,F,9,Employed,UK,120,BN42 4SR,48500,Own,1,34253,Paid
815932,68,F,9,Self Employed,UK,3500,EH8 9SB,40500,Own,0,37606,Defaulted
1043793,75,M,19,Self Employed,UK,5350,NW6 3AA,51000,Mortgage,0,37038,Paid
1027442,79,F,18,Employed,UK,5400,SE26 5QN,48500,Own,2,45280,Paid
1012492,29,M,3,Self Employed,UK,610,GU7 2DW,45500,Rent,3,37046,Defaulted
568331,65,F,5,Self Employed,UK,6400,RG9 1XG,33000,Own,1,7552,Paid
905021,20,F,2,Unemployed,UK,9270,W13 8JT,34000,Mortgage,3,6876,Paid
737147,51,M,9,Unemployed,UK,180,W4 1TX,51500,Own,1,50942,Paid
806223,34,M,10,Unemployed,UK,3990,B47 5RB,50500,Own,0,3921,Paid
959062,55,F,34,Employed,UK,1350,CA11 7BD,30500,Rent,1,23500,Paid
565450,23,F,3,Unemployed,UK,1170,CA28 6LE,46500,Rent,2,22548,Defaulted
559546,17,F,1,Self Employed,UK,60,CO4 9FX,50000,Rent,0,39968,Paid
575474,34,F,10,Self Employed,UK,6280,G12 9SP,54000,Own,3,49548,Defaulted
620768,53,F,17,Self Employed,UK,1600,GU21 2TA,28500,Mortgage,2,20544,Defaulted
878133,53,M,8,Self Employed,UK,5580,IV6 7XA,49000,Mortgage,2,46720,Paid
689897,71,M,38,Unemployed,UK,7770,NE65 7YY,22500,Own,0,1015,Paid
627922,45,M,1,Self Employed,UK,1060,OX28 1AJ,48500,Rent,3,38750,Defaulted
960855,70,M,38,Self Employed,UK,1150,S10 3QW,49500,Own,1,41700,Paid
1034085,49,F,24,Employed,UK,2360,SG8 8HW,38500,Own,2,24808,Paid
